Status_Evento,Campeonato,Regiao,Periodo_Campeonato,Data_Partida,Mapa,Time,Vitorias,Derrotas,Aproveitamento,Mapas_Jogados,Jogador,Agente,Rating,ACS,Kills,Mortes,Assistencias,ADR
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Breeze,Natus Vincere,5,8,38.5%,13,SUYGETSU,Cypher,1.08,294.7,19.9,17.7,9.0,94.8
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Breeze,Natus Vincere,5,8,38.5%,13,ANGE1,Omen,0.96,252.7,10.1,17.3,4.8,138.2
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Breeze,Natus Vincere,5,8,38.5%,13,ardis,Jett,0.76,135.1,9.8,11.8,4.0,91.8
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-27,Corrode,Fnatic,3,6,33.3%,9,Derke,Yoru,1.45,274.5,17.0,16.0,8.3,111.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-27,Corrode,Fnatic,3,6,33.3%,9,Boaster,Astra,1.45,231.0,19.1,16.6,9.8,168.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-27,Corrode,Fnatic,3,6,33.3%,9,Chronicle,Sova,0.95,240.5,23.9,12.1,8.2,89.0
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-27,Corrode,Fnatic,3,6,33.3%,9,Alfaer,Killjoy,0.67,190.3,18.2,11.9,6.7,151.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-27,Corrode,Fnatic,3,6,33.3%,9,Hiro,Fade,0.75,285.4,20.7,12.1,3.8,93.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Corrode,Natus Vincere,10,9,52.6%,19,Shao,Fade,1.04,305.0,20.2,9.9,5.4,154.2
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Corrode,Natus Vincere,10,9,52.6%,19,Zyppan,Raze,0.67,255.2,10.5,13.9,5.5,149.3
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Corrode,Natus Vincere,10,9,52.6%,19,SUYGETSU,Cypher,1.22,269.7,14.6,10.3,9.5,170.3
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Corrode,Natus Vincere,10,9,52.6%,19,ANGE1,Omen,0.83,146.5,15.8,14.7,9.0,112.1
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Corrode,Natus Vincere,10,9,52.6%,19,ardis,Jett,1.3,297.8,12.4,14.3,4.7,181.0
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Fracture,Fnatic,6,0,100.0%,6,Derke,Yoru,1.12,253.9,21.7,14.4,3.7,100.5
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Fracture,Fnatic,6,0,100.0%,6,Boaster,Astra,0.69,175.9,18.1,13.1,3.3,113.6
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Fracture,Fnatic,6,0,100.0%,6,Chronicle,Sova,1.14,218.5,10.5,16.9,9.3,120.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Fracture,Fnatic,6,0,100.0%,6,Alfaer,Killjoy,1.09,230.7,15.5,15.8,6.9,112.1
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Fracture,Fnatic,6,0,100.0%,6,Hiro,Fade,0.85,157.6,9.1,12.7,8.3,127.1
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-25,Fracture,Natus Vincere,2,6,25.0%,8,Shao,Fade,0.79,266.2,14.4,15.6,7.8,111.3
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-25,Fracture,Natus Vincere,2,6,25.0%,8,Zyppan,Raze,1.03,261.6,20.7,14.8,7.9,177.7
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-25,Fracture,Natus Vincere,2,6,25.0%,8,SUYGETSU,Cypher,1.41,267.0,15.9,13.5,3.1,173.6
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-25,Fracture,Natus Vincere,2,6,25.0%,8,ANGE1,Omen,1.38,194.0,17.5,17.8,3.2,197.2
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-25,Fracture,Natus Vincere,2,6,25.0%,8,ardis,Jett,0.92,130.7,21.2,9.3,8.0,192.8
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Haven,Fnatic,10,4,71.4%,14,Derke,Yoru,1.09,140.0,15.8,15.5,9.2,137.8
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Haven,Fnatic,10,4,71.4%,14,Boaster,Astra,1.41,175.2,16.9,10.1,5.3,106.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Haven,Fnatic,10,4,71.4%,14,Chronicle,Sova,1.22,173.5,13.5,12.0,2.6,94.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Haven,Fnatic,10,4,71.4%,14,Alfaer,Killjoy,0.67,268.0,14.2,14.7,3.2,103.5
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Haven,Fnatic,10,4,71.4%,14,Hiro,Fade,1.45,132.1,23.9,17.8,7.9,85.5
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Haven,Natus Vincere,10,0,100.0%,10,Shao,Fade,0.97,186.4,9.7,12.6,2.0,157.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Haven,Natus Vincere,10,0,100.0%,10,Zyppan,Raze,1.23,249.2,9.6,13.3,7.6,115.1
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Haven,Natus Vincere,10,0,100.0%,10,SUYGETSU,Cypher,1.44,149.5,17.2,15.9,9.7,155.5
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Haven,Natus Vincere,10,0,100.0%,10,ANGE1,Omen,1.34,199.5,14.3,9.6,9.7,203.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Haven,Natus Vincere,10,0,100.0%,10,ardis,Jett,0.83,121.5,14.3,11.4,7.6,189.7
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Icebox,Fnatic,5,0,100.0%,5,Derke,Yoru,1.09,236.0,9.6,10.6,6.9,122.2
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Icebox,Fnatic,5,0,100.0%,5,Boaster,Astra,1.19,230.5,21.8,15.6,7.3,89.3
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Icebox,Fnatic,5,0,100.0%,5,Chronicle,Sova,1.36,200.4,11.9,17.8,4.1,200.5
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Icebox,Fnatic,5,0,100.0%,5,Alfaer,Killjoy,1.27,148.4,19.8,10.8,3.6,164.3
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Icebox,Fnatic,5,0,100.0%,5,Hiro,Fade,0.9,156.2,17.3,11.1,3.2,112.5
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Icebox,Natus Vincere,1,1,50.0%,2,Shao,Fade,0.69,187.8,10.4,12.1,4.1,146.0
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Icebox,Natus Vincere,1,1,50.0%,2,Zyppan,Raze,1.2,284.1,20.8,10.2,6.3,129.3
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Icebox,Natus Vincere,1,1,50.0%,2,SUYGETSU,Cypher,1.36,196.4,18.6,9.5,5.8,174.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Icebox,Natus Vincere,1,1,50.0%,2,ANGE1,Omen,1.29,294.8,20.4,15.9,9.8,161.7
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Icebox,Natus Vincere,1,1,50.0%,2,ardis,Jett,1.12,252.3,20.9,13.6,5.9,135.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-31,Lotus,Fnatic,1,2,33.3%,3,Derke,Yoru,1.21,187.0,16.8,11.4,7.3,145.5
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-31,Lotus,Fnatic,1,2,33.3%,3,Boaster,Astra,0.9,273.0,22.0,9.6,5.6,125.0
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-31,Lotus,Fnatic,1,2,33.3%,3,Chronicle,Sova,1.36,303.2,18.7,16.5,9.8,178.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-31,Lotus,Fnatic,1,2,33.3%,3,Alfaer,Killjoy,0.79,219.5,15.3,9.8,2.9,161.8
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-31,Lotus,Fnatic,1,2,33.3%,3,Hiro,Fade,0.87,277.0,11.8,16.3,8.6,130.2
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Lotus,Natus Vincere,3,3,50.0%,6,Shao,Fade,1.1,216.1,15.8,14.5,3.4,94.2
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Lotus,Natus Vincere,3,3,50.0%,6,Zyppan,Raze,0.77,248.6,20.4,16.2,4.2,179.2
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Lotus,Natus Vincere,3,3,50.0%,6,SUYGETSU,Cypher,0.89,174.9,14.5,16.4,4.4,188.5
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Lotus,Natus Vincere,3,3,50.0%,6,ANGE1,Omen,0.93,189.2,17.9,10.6,7.3,168.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-30,Lotus,Natus Vincere,3,3,50.0%,6,ardis,Jett,0.68,157.2,12.1,15.4,8.4,124.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Pearl,Fnatic,0,1,0.0%,1,Derke,Yoru,0.97,197.8,15.0,17.1,5.6,104.2
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Pearl,Fnatic,0,1,0.0%,1,Boaster,Astra,0.66,275.9,18.6,10.5,5.0,123.1
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Pearl,Fnatic,0,1,0.0%,1,Chronicle,Sova,0.92,184.3,13.7,14.0,4.5,123.7
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Pearl,Fnatic,0,1,0.0%,1,Alfaer,Killjoy,1.22,210.8,11.3,10.6,7.7,129.6
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Pearl,Fnatic,0,1,0.0%,1,Hiro,Fade,0.9,150.6,11.1,13.9,8.8,199.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Pearl,Natus Vincere,6,5,54.5%,11,Shao,Fade,1.36,150.5,14.1,13.5,8.2,147.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Pearl,Natus Vincere,6,5,54.5%,11,Zyppan,Raze,1.39,129.1,16.9,16.6,4.9,148.6
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Pearl,Natus Vincere,6,5,54.5%,11,SUYGETSU,Cypher,0.72,219.2,20.4,15.9,9.2,201.2
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Pearl,Natus Vincere,6,5,54.5%,11,ANGE1,Omen,0.84,136.0,8.1,10.5,4.3,192.8
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-08,Pearl,Natus Vincere,6,5,54.5%,11,ardis,Jett,1.01,129.4,11.7,11.4,9.1,125.0
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Split,Fnatic,6,6,50.0%,12,Derke,Yoru,0.76,266.8,13.8,12.0,7.4,163.7
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Split,Fnatic,6,6,50.0%,12,Boaster,Astra,1.05,141.3,19.0,10.4,9.5,160.7
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Split,Fnatic,6,6,50.0%,12,Chronicle,Sova,1.39,125.3,20.7,11.1,2.2,88.5
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Split,Fnatic,6,6,50.0%,12,Alfaer,Killjoy,1.45,262.1,23.4,9.4,6.4,91.6
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Split,Fnatic,6,6,50.0%,12,Hiro,Fade,0.86,216.1,14.1,10.8,7.4,143.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-06,Split,Natus Vincere,1,0,100.0%,1,Shao,Fade,0.94,183.6,10.4,14.2,2.2,112.1
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-06,Split,Natus Vincere,1,0,100.0%,1,Zyppan,Raze,1.35,153.8,23.2,11.6,7.0,130.8
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-06,Split,Natus Vincere,1,0,100.0%,1,SUYGETSU,Cypher,1.06,183.3,19.3,9.0,5.3,145.6
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-06,Split,Natus Vincere,1,0,100.0%,1,ANGE1,Omen,0.82,149.5,18.8,14.9,4.5,128.1
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-06,Split,Natus Vincere,1,0,100.0%,1,ardis,Jett,1.35,204.7,15.0,16.2,8.9,167.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Summit,Fnatic,7,6,53.8%,13,Derke,Yoru,1.2,173.6,22.1,11.6,8.9,91.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Summit,Fnatic,7,6,53.8%,13,Boaster,Astra,1.15,168.3,12.0,9.4,2.5,149.3
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Summit,Fnatic,7,6,53.8%,13,Chronicle,Sova,1.44,168.2,14.3,15.5,7.0,170.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Summit,Fnatic,7,6,53.8%,13,Alfaer,Killjoy,1.04,169.1,21.4,17.3,8.7,126.8
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-05,Summit,Fnatic,7,6,53.8%,13,Hiro,Fade,0.68,156.1,21.1,13.9,4.0,108.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-24,Summit,Natus Vincere,9,2,81.8%,11,Shao,Fade,1.04,223.5,22.6,17.3,3.2,132.8
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-24,Summit,Natus Vincere,9,2,81.8%,11,Zyppan,Raze,0.96,126.4,13.2,11.6,5.7,193.8
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-24,Summit,Natus Vincere,9,2,81.8%,11,SUYGETSU,Cypher,0.7,285.4,16.8,14.8,3.6,171.8
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-24,Summit,Natus Vincere,9,2,81.8%,11,ANGE1,Omen,1.09,241.8,9.7,10.4,8.6,201.3
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-24,Summit,Natus Vincere,9,2,81.8%,11,ardis,Jett,0.74,220.1,17.1,15.8,5.7,199.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-06,Sunset,Fnatic,5,5,50.0%,10,Derke,Yoru,1.12,241.2,22.0,13.0,2.1,102.4
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-06,Sunset,Fnatic,5,5,50.0%,10,Boaster,Astra,0.78,207.5,13.6,11.2,3.9,177.2
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-06,Sunset,Fnatic,5,5,50.0%,10,Chronicle,Sova,1.35,227.4,16.6,15.1,3.4,181.1
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-06,Sunset,Fnatic,5,5,50.0%,10,Alfaer,Killjoy,1.08,131.5,14.1,12.1,8.8,150.8
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-06,Sunset,Fnatic,5,5,50.0%,10,Hiro,Fade,1.12,128.2,18.5,14.5,2.1,144.3
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-28,Sunset,Natus Vincere,4,10,28.6%,14,Shao,Fade,0.71,200.3,17.1,17.1,7.5,125.5
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-28,Sunset,Natus Vincere,4,10,28.6%,14,Zyppan,Raze,0.7,259.1,14.9,17.4,9.1,89.7
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-28,Sunset,Natus Vincere,4,10,28.6%,14,SUYGETSU,Cypher,1.27,300.1,9.1,16.4,4.8,177.2
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-28,Sunset,Natus Vincere,4,10,28.6%,14,ANGE1,Omen,0.89,238.1,9.2,14.1,3.5,94.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-28,Sunset,Natus Vincere,4,10,28.6%,14,ardis,Jett,0.88,123.8,15.1,12.0,8.5,172.6
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-31,Abyss,Fnatic,4,9,30.8%,13,Derke,Yoru,1.17,127.4,11.6,11.5,6.2,151.5
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-31,Abyss,Fnatic,4,9,30.8%,13,Boaster,Astra,0.88,194.1,16.9,16.0,2.6,146.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-31,Abyss,Fnatic,4,9,30.8%,13,Chronicle,Sova,1.08,147.2,15.3,14.3,3.8,154.7
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-31,Abyss,Fnatic,4,9,30.8%,13,Alfaer,Killjoy,1.25,162.4,14.4,17.7,4.4,107.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-07-31,Abyss,Fnatic,4,9,30.8%,13,Hiro,Fade,1.13,202.3,17.8,12.8,4.5,140.7
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-02,Abyss,Natus Vincere,10,0,100.0%,10,Shao,Fade,1.18,121.7,10.6,12.2,4.3,144.0
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-02,Abyss,Natus Vincere,10,0,100.0%,10,Zyppan,Raze,0.73,282.6,23.7,11.2,5.4,184.2
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-02,Abyss,Natus Vincere,10,0,100.0%,10,SUYGETSU,Cypher,0.67,177.9,13.4,17.5,9.2,151.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-02,Abyss,Natus Vincere,10,0,100.0%,10,ANGE1,Omen,0.82,229.3,12.9,17.0,4.3,184.9
ONGOING,VCT 26: EMEA Stage 2,EMEA,Jul 15 - Aug 30,2026-08-02,Abyss,Natus Vincere,10,0,100.0%,10,ardis,Jett,1.14,186.6,12.5,11.7,3.9,198.4
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Ascent,EDward Gaming,7,4,63.6%,11,ZmjjKK,Jett,0.8,230.1,13.6,11.5,8.6,202.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Ascent,EDward Gaming,7,4,63.6%,11,CHICO,Sova,0.76,134.5,16.2,12.4,5.2,108.5
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Ascent,EDward Gaming,7,4,63.6%,11,nobody,Fade,0.93,120.9,22.4,15.4,9.9,105.5
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Ascent,EDward Gaming,7,4,63.6%,11,Haodong,Omen,1.32,208.5,23.1,16.8,6.4,154.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-06,Ascent,EDward Gaming,7,4,63.6%,11,Smoggy,Viper,1.04,262.0,22.4,10.9,8.7,138.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-08,Ascent,FunPlus Phoenix,10,7,58.8%,17,Life,Jett,1.06,250.2,22.8,11.7,2.3,104.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-08,Ascent,FunPlus Phoenix,10,7,58.8%,17,BerYi,Omen,0.65,229.7,17.9,16.2,8.8,125.3
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-08,Ascent,FunPlus Phoenix,10,7,58.8%,17,AAAAY,Sova,1.14,155.7,21.4,15.5,3.5,182.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-08,Ascent,FunPlus Phoenix,10,7,58.8%,17,Autumn,Killjoy,0.96,183.5,11.6,17.9,6.3,162.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-08,Ascent,FunPlus Phoenix,10,7,58.8%,17,Lysoar,Viper,1.13,241.3,22.7,16.9,9.9,193.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Bind,EDward Gaming,3,6,33.3%,9,ZmjjKK,Jett,0.78,283.4,12.4,14.7,7.4,194.5
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Bind,EDward Gaming,3,6,33.3%,9,CHICO,Sova,1.16,285.3,10.1,14.1,7.7,170.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Bind,EDward Gaming,3,6,33.3%,9,nobody,Fade,1.17,263.9,21.1,13.2,4.3,186.0
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Bind,EDward Gaming,3,6,33.3%,9,Haodong,Omen,1.17,202.3,18.4,12.0,9.7,168.6
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Bind,EDward Gaming,3,6,33.3%,9,Smoggy,Viper,0.87,264.3,15.2,14.3,5.7,92.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Bind,FunPlus Phoenix,8,7,53.3%,15,Life,Jett,1.37,143.3,23.9,11.7,3.7,122.3
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Bind,FunPlus Phoenix,8,7,53.3%,15,BerYi,Omen,0.93,182.6,14.8,14.9,6.3,124.8
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Bind,FunPlus Phoenix,8,7,53.3%,15,AAAAY,Sova,1.4,224.2,10.3,16.6,5.3,115.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Bind,FunPlus Phoenix,8,7,53.3%,15,Autumn,Killjoy,1.25,196.9,10.6,16.9,9.0,196.6
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-28,Bind,FunPlus Phoenix,8,7,53.3%,15,Lysoar,Viper,1.27,249.2,15.1,16.3,6.6,172.2
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-25,Breeze,EDward Gaming,4,6,40.0%,10,ZmjjKK,Jett,0.67,245.1,19.8,11.2,9.0,186.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-25,Breeze,EDward Gaming,4,6,40.0%,10,CHICO,Sova,1.39,299.9,12.0,9.8,2.3,137.6
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-25,Breeze,EDward Gaming,4,6,40.0%,10,nobody,Fade,1.35,141.4,8.2,16.5,7.0,112.5
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-25,Breeze,EDward Gaming,4,6,40.0%,10,Haodong,Omen,0.84,168.9,20.8,14.3,9.9,126.1
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-25,Breeze,EDward Gaming,4,6,40.0%,10,Smoggy,Viper,1.37,124.1,15.9,12.2,2.7,167.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Breeze,FunPlus Phoenix,3,4,42.9%,7,Life,Jett,1.0,185.0,12.7,17.9,9.2,124.2
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Breeze,FunPlus Phoenix,3,4,42.9%,7,BerYi,Omen,1.05,177.1,22.0,16.7,3.3,202.3
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Breeze,FunPlus Phoenix,3,4,42.9%,7,AAAAY,Sova,1.15,282.1,19.7,17.8,2.1,118.7
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Breeze,FunPlus Phoenix,3,4,42.9%,7,Autumn,Killjoy,1.03,291.3,10.5,15.1,3.0,176.4
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-07-30,Breeze,FunPlus Phoenix,3,4,42.9%,7,Lysoar,Viper,0.91,169.9,9.5,14.7,5.4,176.6
ONGOING,VCT 26: CN Stage 2,CN,Jul 9 - Aug 23,2026-08-05,Corrode,EDward Gaming,8,9,47.1%,17,ZmjjKK,Jett,0.76,159.5,9.3,9.5,5.4,96.5
